name,sku,unit,price,currency,category,discountable,description,active,section,imageUrl,sort_group,sort_order
Tarjeta de Audio Presonus 24C,S-001,dia,800,MXN,Streaming,True,Tarjeta de captura de audio con 2 entradas de micrófono/instrumento/línea XLR y 2 salidas principales TRS de 1/4. Aplicaciones grabación y streaming,True,corporativo,https://medioangular.com/cotizador/img/presonus24.jpeg,55,10
Switcher de Video ATEM Mini Pro,S-002,dia,1500,MXN,Streaming,True,"Switcher compacto, diseñado para simplificar la producción multicámara para streaming en vivo. 4 entradas HDMI, salida HDMI, usb (webcam)",True,corporativo,https://medioangular.com/cotizador/img/ATEMMINI.jpeg,55,20
Tarjeta de Captura Blackmagic Web Presenter,S-003,dia,800,MXN,Streaming,True,Tarjeta de captura de video y audio diseñada para simplificar la transmisión de video en vivo a través de Internet.,True,corporativo,https://medioangular.com/cotizador/img/webpresenter.jpeg,55,30
Servidor para Streaming Profesional,S-004,dia,7000,MXN,Streaming,True,"Servidor Torre, Asus Maximus XIII, Intel Core I9, 32 GB RAM,  Tarjeta Nvidia RTX 3080 Ti, SSD 1 Tb, Licencia de Wirecast",True,corporativo,https://medioangular.com/cotizador/img/SERVERSTREAMING.jpeg,55,40
Consola de Iluminación MA onPC Wing,I-028,dia,3500,MXN,Iluminación,True,"Superficie de control profesional ultracompacta que replica la lógica y botonera de las consolas MA Lighting. Libera parámetros en tiempo real para operar iluminación masiva y pixel mapping con estabilidad industrial. Conectada vía USB, es el estándar global en giras y corporativos para setups portátiles o respaldo.",True,todos,https://medioangular.com/cotizador/img/MAONPCWING.jpeg,60,5
Consola de Iluminación ChamSys MQ60,I-001,dia,2500,MXN,Iluminación,True,"Consola compacta de iluminación que controla hasta 12 universos DMX nativos vía Art-Net/sACN. Su interfaz táctil y 10 faders ofrecen un control profesional estable para giras y corporativos. Cuenta con batería UPS interna que evita apagones de señal, garantizando la continuidad del show ante fallas eléctricas.",True,todos,https://medioangular.com/cotizador/img/mq60.jpeg,60,10
Controlador de Iluminación ChamSys MagicQ Laptop,I-002,dia,1500,MXN,Iluminación,True,"Interfaz ultra portátil que habilita un universo DMX 512 canales desde una PC/Mac. Se conecta vía USB y emite señal directa a luminarias, ideal para eventos pequeños, respaldos de emergencia o preprogramación de shows (previz) sin requerir consolas de gran formato, manteniendo estabilidad de software profesional.",True,todos,https://medioangular.com/cotizador/img/magicQ.jpeg,60,20
Lámpara Astra Bi-Color,I-003,dia,1875,MXN,Iluminación,True,"Lámpara de LED de alta calidad, utilizada en producciones de cine, televisión y fotografía, permite ajustar la temperatura del color para que coincida con la luz ambiental, de 5600K a 3200K.",True,todos,https://medioangular.com/cotizador/img/ASTRA.jpeg,60,30
Splitter DMX Chauvet DataStream 4,I-004,dia,500,MXN,Iluminación,True,"Splitter y amplificador de señal DMX-512 de montaje en rack, diseñado para la distribución e integridad de datos en sistemas de iluminación a gran escala 1 x 4. Su función crítica en el ecosistema técnico es purificar la señal, evitar el retraso (lag) en las luminarias robóticas y proteger la consola de control contra descargas eléctricas mediante aislamiento óptico.",True,todos,https://medioangular.com/cotizador/img/SPLITTER.jpeg,60,40
Cabeza Móvil Beam Robe Pointe,I-005,dia,1000,MXN,Iluminación,True,"luminaria móvil de descarga que destaca por su versatilidad, ya que puede funcionar como un proyector de tipo Beam, Spot y Wash",True,todos,https://medioangular.com/cotizador/img/robepointe.jpeg,60,50
Cabeza Móvil Spot Chauvet Maverick MK2,I-006,dia,1200,MXN,Iluminación,True,"Luminaria de cabeza móvil tipo spot de alta potencia, reconocida por su versatilidad y brillo, gracias a su motor LED.",True,todos,https://medioangular.com/cotizador/img/mk2spot.jpeg,60,60
Cabeza Móvil Wash Robe LED Wash 300,I-007,dia,900,MXN,Iluminación,True,"Luminaria de cabeza móvil tipo wash Led de alta eficiencia energética, conocida por su increíble capacidad para bañar con color grandes áreas de escenarios y sets.",True,todos,https://medioangular.com/cotizador/img/robewash.jpeg,60,70
Cabeza Móvil Wash Chauvet Rogue R2,I-008,dia,900,MXN,Iluminación,True,"Luminaria de cabeza móvil tipo wash Led,muy popular por su potente salida de luz y su excepcional capacidad de mezcla de color.",True,todos,https://medioangular.com/cotizador/img/r2wash.jpeg,60,80
Chauvet CUEPIX WW4,I-009,dia,600,MXN,Iluminación,True,"Luminaria de cabeza móvil tipo wash diseñada específicamente para producir una luz blanca cálida de alta calidad, ideal para crear una iluminación de escenario con un aspecto vintage y cálido,su enfoque principal es la pureza y uniformidad del blanco.",True,todos,https://medioangular.com/cotizador/img/cuepixww4.jpeg,60,90
Leko LED Light Sky 8800-C42,I-010,dia,500,MXN,Iluminación,True,"Luminaria LED tipo profile elipsoidal RGBW,diseñado para crear un haz de luz preciso, enfocado y con bordes definidos.",True,todos,https://medioangular.com/cotizador/img/leekoled.jpeg,60,100
Leko ETC 575,I-011,dia,350,MXN,Iluminación,True,"Luminaria elipsoidal de perfil de descarga de alta calidad que ofrece precisión y calidad de haz de luz en un formato compacto y ligero, requiere de dimmer.",True,todos,https://medioangular.com/cotizador/img/leekojr.jpeg,60,110
PAR ETC 575,I-012,dia,250,MXN,Iluminación,True,Luminaria profesional de lámpara de descarga que revolucionó el diseño de los tradicionales focos PAR; ofrece un rendimiento superior y una versatilidad sin precedentes.,True,todos,https://medioangular.com/cotizador/img/paretc.jpeg,60,120
Seguidor,I-013,dia,2000,MXN,Iluminación,True,,True,todos,https://medioangular.com/cotizador/img/seguidor.jpeg,60,130
PAR LED Colorado Quad Zoom Tour,I-014,dia,350,MXN,Iluminación,True,"Luminaria RGBW de tipo PAR LED de alta potencia, diseñado para el uso profesional en escenarios, teatros, eventos en vivo y producciones televisivas.",True,todos,https://medioangular.com/cotizador/img/parled.jpeg,60,140
Barra LED Colordash Batten Quad 12,I-015,dia,400,MXN,Iluminación,True,"Barra de luz LED ideal para iluminar paredes o telones, cicloramas y como luz de efecto en eventos, teatros y estudios.",True,todos,https://medioangular.com/cotizador/img/barraled.jpeg,60,150
Máquina de Humo Antari F1,I-016,dia,800,MXN,Iluminación,True,"Máquina de humo / hazer de alta gama diseñada para aplicaciones profesionales donde se requiere una dispersión de niebla constante, fina y homogénea. A diferencia de las máquinas de humo convencionales que lanzan ráfagas densas, este equipo genera una atmósfera ideal para resaltar haces de luz (robóticas y láseres) sin opacar el escenario ni activar sensores de humo por acumulación súbita.",True,todos,https://medioangular.com/cotizador/img/maquinahumo.jpeg,60,160
Estrobo Elation Proton 3K,I-027,dia,600,MXN,Iluminación,True,"Estrobo profesional con 202 LEDs CREE™ de 3W (80,000 lm) y apertura de 120°. Consumo máx. de 900W con dos modos de potencia (HIGH/LOW) y 2 ventiladores silenciosos aptos para teatro/TV. Incluye macros nativas (burst, pulse) y conectividad 3/5pin DMX, garantizando impacto visual seguro y versátil.",True,todos,https://medioangular.com/cotizador/img/PROTON3K.jpeg,60,95
Comunicación Bidireccional HME DX200,C-001,dia,2500,MXN,Comunicación,True,Sistema de intercomunicación de 4 diademas inalábricas full duplex y 1 en la base.,True,corporativo,https://medioangular.com/cotizador/img/hme.jpeg,65,10
Comunicación Bidireccional Hollyland C1 Pro,C-002,dia,3500,MXN,Comunicación,True,Sistema de intercomunicación inalámbrica full-duplex. 8 diademas inalámbricas y 1 en la base.,True,corporativo,https://medioangular.com/cotizador/img/hollyland.jpeg,65,20
Comunicación Bidireccional Clear-Com MS704,C-003,dia,2000,MXN,Comunicación,True,"Estación principal de intercomunicación alámbrica de 4 canales, incluye 5 diademas",True,corporativo,https://medioangular.com/cotizador/img/clearcom.jpeg,65,30
Radios Motorola EP450,C-004,dia,250,MXN,Comunicación,True,"Dispositivos portátiles de comunicación análoga con 16 canales programables, ideales para la coordinación operativa en campo. Su potencia de hasta $4\text{W}$ en UHF o $5\text{W}$ en VHF garantiza un alcance de 1 a 5 km, mientras que su batería de larga duración cubre jornadas completas, asegurando el enlace en zonas sin cobertura celular.",True,todos,https://medioangular.com/cotizador/img/radioep450.jpeg,65,40
Accesorio para Radio,C-005,dia,80,MXN,Comunicación,True,,True,todos,https://medioangular.com/cotizador/img/HANDMIC.jpeg,65,50
Estructura MK · 3 m,R-001,dia,750,MXN,Rigging,True,,True,todos,https://medioangular.com/cotizador/img/trussmk.jpeg,70,10
Estructura MK · 2 m,R-002,dia,600,MXN,Rigging,True,,True,todos,https://medioangular.com/cotizador/img/trussmk.jpeg,70,20
Estructura MK · 1.5 m,R-003,dia,450,MXN,Rigging,True,,True,todos,https://medioangular.com/cotizador/img/trussmk.jpeg,70,30
Estructura MK · 1 m,R-004,dia,350,MXN,Rigging,True,,True,todos,https://medioangular.com/cotizador/img/trussmk.jpeg,70,40
Cubo 4 Vías,R-005,dia,800,MXN,Rigging,True,,True,todos,https://medioangular.com/cotizador/img/cubo.jpeg,70,50
Motor CM 1/2 Tonelada,R-006,dia,1000,MXN,Rigging,True,"Motor CM Lodestar 1/2 Ton (500 kg). El estándar en rigging: trifásico, velocidad 16/32 fpm, carcasa mate stealth y doble freno de disco. Ideal para audio, truss y pantallas.",True,todos,https://medioangular.com/cotizador/img/MOTORCM.jpeg,70,60
Controlador de Motores,R-007,dia,1750,MXN,Rigging,True,"Sistema de control manual para polispastos eléctricos de cadena, diseñado específicamente para giras, eventos corporativos y aplicaciones teatrales que exigen máxima fiabilidad y control centralizado de múltiples puntos de colgado.",True,todos,https://medioangular.com/cotizador/img/CONTROLADORDEMOTORES.jpeg,70,70
Placa para Truss,R-008,dia,150,MXN,Rigging,True,Placa para colocar truss a piso,True,todos,https://medioangular.com/cotizador/img/PLACA.jpeg,70,80
Hamburguesa para Truss,R-009,dia,50,MXN,Rigging,True,Sistema de sujeción para truss o tubo,True,todos,https://medioangular.com/cotizador/img/HAMBURGUESA.jpeg,70,90
Hamburguesa Doble para Truss,R-010,dia,100,MXN,Rigging,True,Sistema de sujeción para truss o tubo,True,todos,https://medioangular.com/cotizador/img/HAMBURGUESADOBLE.jpeg,70,100
Tubo para Truss,R-011,dia,50,MXN,Rigging,True,Tubo para diseño de Rigging,True,todos,https://medioangular.com/cotizador/img/tubo.jpeg,70,110
Centro de Carga,E-001,dia,1500,MXN,Energía,True,Centro de carga de 220v y 630 amperes.,True,todos,https://medioangular.com/cotizador/img/CENTRODECARGA.jpeg,75,10
Centro de Carga Motion Labs,E-002,dia,800,MXN,Energía,True,Centro de carga de 110v y 90 amperes,True,todos,https://medioangular.com/cotizador/img/RACKPACK.jpeg,75,20
Feeder · 25 m,E-003,dia,1000,MXN,Energía,True,,True,todos,https://medioangular.com/cotizador/img/feeder.jpeg,75,30
Yellow Jackets,E-004,dia,200,MXN,Energía,True,"Protege el cableado grueso y crítico (como los cables de fuerza tipo Cam-Lok que van de la planta de luz al centro de carga, mangueras de audio/Snaques o cables de fibra óptica) del aplastamiento provocado por el paso de vehículos pesados y el tránsito peatonal.",True,todos,https://medioangular.com/cotizador/img/yellowwjacket.jpeg,75,40
Deck de Escenario · m²,D-001,dia,500,MXN,Escenarios,True,Deck de escenario de aluminio,True,corporativo,https://medioangular.com/cotizador/img/Deckescenario.jpeg,80,10
Pipe & Drape · Metro Lineal,D-002,dia,450,MXN,Escenografía,True,Telones negros,True,corporativo,https://medioangular.com/cotizador/img/pipeanddrape.jpeg,85,10
Ingeniero de Audio,P-001,dia,3500,MXN,Personal,False,,True,todos,https://medioangular.com/cotizador/img/staff.jpeg,150,10
Operador de Audio,P-002,dia,2500,MXN,Personal,False,,True,todos,https://medioangular.com/cotizador/img/staff.jpeg,150,20
Técnico de Audio,P-003,dia,1500,MXN,Personal,False,,True,todos,https://medioangular.com/cotizador/img/staff.jpeg,150,30
Ingeniero de Iluminación,P-004,dia,3500,MXN,Personal,False,,True,todos,https://medioangular.com/cotizador/img/staff.jpeg,150,40
Operador de Iluminación,P-005,dia,2500,MXN,Personal,False,,True,todos,https://medioangular.com/cotizador/img/staff.jpeg,150,50
Técnico de Iluminación,P-006,dia,1500,MXN,Personal,False,,True,todos,https://medioangular.com/cotizador/img/staff.jpeg,150,60
Operador de Switcher,P-007,dia,2500,MXN,Personal,False,,True,todos,https://medioangular.com/cotizador/img/staff.jpeg,150,70
Operador de Mapping,P-008,dia,3000,MXN,Personal,False,,True,todos,https://medioangular.com/cotizador/img/staff.jpeg,150,80
Operador de Streaming,P-009,dia,2500,MXN,Personal,False,,True,todos,https://medioangular.com/cotizador/img/staff.jpeg,150,90
Operador de Video,P-010,dia,2500,MXN,Personal,False,,True,todos,https://medioangular.com/cotizador/img/staff.jpeg,150,100
Técnico de Video,P-011,dia,1500,MXN,Personal,False,,True,todos,https://medioangular.com/cotizador/img/staff.jpeg,150,110
Camarógrafo,P-012,dia,2500,MXN,Personal,False,,True,todos,https://medioangular.com/cotizador/img/staff.jpeg,150,120
Head Rigger,P-013,dia,2500,MXN,Personal,False,.,True,todos,https://medioangular.com/cotizador/img/staff.jpeg,150,130
Ground Rigger,P-014,dia,2000,MXN,Personal,False,,True,todos,https://medioangular.com/cotizador/img/staff.jpeg,150,140
Viáticos,O-001,dia,550,MXN,Otros,True,Gastos de alimentos del staff. (Pueden variar dependiendo de la ubicación del evento),True,todos,https://medioangular.com/cotizador/img/viaticos.jpeg,160,10
Hospedaje,O-010,dia,1100,MXN,Otros,True,Hospedaje cuarto doble (Pueden variar dependiendo de la ubicación del evento),True,todos,https://medioangular.com/cotizador/img/hospedaje.jpeg,170,10
Flete 1.5 Ton · CDMX,O-002,dia,4500,MXN,Fletes,True,Van de carga pesada ideal para logística urbana y foránea. Ofrece un volumen de 11.5 a 13 m³ y soporta hasta 1.8 Ton. Su piso bajo agiliza la carga manual sin rampas. Cuenta con anillos de sujeción para estabilizar la carga,True,todos,https://medioangular.com/cotizador/img/ram2500.jpeg,190,10
Flete 3.5 Ton · CDMX,O-003,dia,6500,MXN,Fletes,True,Camión chasis-cabina ideal para logística urbana y distribución local. Su diseño compacto cab-over maximiza la maniobrabilidad en calles estrechas y andenes reducidos. Cuenta con una capacidad de carga útil de 3.5 toneladas y está equipado con una caja seca de 5.00 x 2.40 metros optimizada para la estiba modular.,True,todos,https://medioangular.com/cotizador/img/flete3500.jpeg,190,20
Flete 1.5 Ton · Morelos,O-004,dia,9000,MXN,Fletes,True,Van de carga pesada ideal para logística urbana y foránea. Ofrece un volumen de 11.5 a 13 m³ y soporta hasta 1.8 Ton. Su piso bajo agiliza la carga manual sin rampas. Cuenta con anillos de sujeción para estabilizar la carga,True,todos,https://medioangular.com/cotizador/img/ram2500.jpeg,190,30
Flete 3.5 Ton · Morelos,O-005,dia,13000,MXN,Fletes,True,Camión chasis-cabina ideal para logística urbana y distribución local. Su diseño compacto cab-over maximiza la maniobrabilidad en calles estrechas y andenes reducidos. Cuenta con una capacidad de carga útil de 3.5 toneladas y está equipado con una caja seca de 5.00 x 2.40 metros optimizada para la estiba modular.,True,todos,https://medioangular.com/cotizador/img/flete3500.jpeg,190,40
Flete 1.5 Ton · Valle de Bravo,O-006,dia,15000,MXN,Fletes,True,Van de carga pesada ideal para logística urbana y foránea. Ofrece un volumen de 11.5 a 13 m³ y soporta hasta 1.8 Ton. Su piso bajo agiliza la carga manual sin rampas. Cuenta con anillos de sujeción para estabilizar la carga,True,todos,https://medioangular.com/cotizador/img/ram2500.jpeg,190,50
Flete 3.5 Ton · Valle de Bravo,O-007,dia,20000,MXN,Fletes,True,Camión chasis-cabina ideal para logística urbana y distribución local. Su diseño compacto cab-over maximiza la maniobrabilidad en calles estrechas y andenes reducidos. Cuenta con una capacidad de carga útil de 3.5 toneladas y está equipado con una caja seca de 5.00 x 2.40 metros optimizada para la estiba modular.,True,todos,https://medioangular.com/cotizador/img/flete3500.jpeg,190,60
Flete 1.5 Ton · Querétaro,O-008,dia,18000,MXN,Fletes,True,Van de carga pesada ideal para logística urbana y foránea. Ofrece un volumen de 11.5 a 13 m³ y soporta hasta 1.8 Ton. Su piso bajo agiliza la carga manual sin rampas. Cuenta con anillos de sujeción para estabilizar la carga,True,todos,https://medioangular.com/cotizador/img/ram2500.jpeg,190,70
Flete 3.5 Ton · Querétaro,O-009,dia,25000,MXN,Fletes,True,Camión chasis-cabina ideal para logística urbana y distribución local. Su diseño compacto cab-over maximiza la maniobrabilidad en calles estrechas y andenes reducidos. Cuenta con una capacidad de carga útil de 3.5 toneladas y está equipado con una caja seca de 5.00 x 2.40 metros optimizada para la estiba modular.,True,todos,https://medioangular.com/cotizador/img/flete3500.jpeg,190,80
